Time (s)	frameDisplacement_B1 (mm)	frameDisplacement_B2 (mm)	frameDisplacement_B3 (mm)	Avg. frameDisplacement (mm)	blobDistance_B12 (mm)	blobDistance_B13 (mm)	blobDistance_B23 (mm)	blobDisplacement_B12 (mm)	blobDisplacement_B13 (mm)	blobDisplacement_B23 (mm)	Avg. blobDisplacement (mm)
87.90000000	0.24910385	0.24254122	0.23208207	0.24124238	0.78670493	1.74394557	0.96631769	0.00619463	0.01703295	0.01056038	0.01126265	
88.00000000	0.25007662	0.24341524	0.23248850	0.24199345	0.78719416	1.74472157	0.96678359	0.00668385	0.01780896	0.01102627	0.01183969	
88.10000000	0.25038415	0.24417168	0.23239598	0.24231727	0.78645822	1.74536643	0.96781597	0.00594791	0.01845381	0.01205866	0.01215346	
88.20000000	0.25130569	0.24410411	0.23122647	0.24221209	0.78778010	1.74761668	0.96890680	0.00726980	0.02070407	0.01314948	0.01370778	
88.30000000	0.25156731	0.24488152	0.23397717	0.24347533	0.78772231	1.74466382	0.96660793	0.00721200	0.01775121	0.01085062	0.01193794	
88.40000000	0.25246507	0.24509141	0.23322149	0.24359265	0.78850104	1.74668065	0.96771149	0.00799074	0.01976803	0.01195417	0.01323765	
88.50000000	0.25163383	0.24547281	0.23375074	0.24361913	0.78720278	1.74530722	0.96758532	0.00669248	0.01839460	0.01182801	0.01230503	
88.60000000	0.25391574	0.24651219	0.23544625	0.24529139	0.78829464	1.74564356	0.96684769	0.00778433	0.01873095	0.01109038	0.01253522	
88.70000000	0.25389304	0.24663482	0.23432544	0.24495110	0.78784449	1.74690503	0.96824384	0.00733419	0.01999241	0.01248653	0.01327104	
88.80000000	0.25391596	0.24676806	0.23426153	0.24498185	0.78798785	1.74713336	0.96844657	0.00747754	0.02022075	0.01268926	0.01346252	
88.90000000	0.25503159	0.24788628	0.23496397	0.24596061	0.78803768	1.74740275	0.96878245	0.00752737	0.02049014	0.01302514	0.01368088	
89.00000000	0.25593462	0.24824690	0.23659611	0.24692588	0.78881892	1.74650993	0.96737254	0.00830862	0.01959731	0.01161522	0.01317372	
89.10000000	0.25494012	0.24892901	0.23591253	0.24659389	0.78688742	1.74625183	0.96883649	0.00637711	0.01933922	0.01307917	0.01293183	
89.20000000	0.25620318	0.24936229	0.23564510	0.24707019	0.78783652	1.74807810	0.96964010	0.00732622	0.02116549	0.01388279	0.01412483	
89.30000000	0.25736344	0.25014587	0.23879474	0.24876802	0.78808380	1.74605240	0.96728239	0.00757349	0.01913979	0.01152508	0.01274612	
89.40000000	0.25736344	0.25014587	0.23879474	0.24876802	0.78808380	1.74605240	0.96728239	0.00757349	0.01913979	0.01152508	0.01274612	
89.50000000	0.25837214	0.25092293	0.23859969	0.24929825	0.78851607	1.74741423	0.96827609	0.00800577	0.02050162	0.01251877	0.01367538	
89.60000000	0.25837214	0.25092293	0.23859969	0.24929825	0.78851607	1.74741423	0.96827609	0.00800577	0.02050162	0.01251877	0.01367538	
89.70000000	0.25989372	0.25147300	0.24022445	0.25053039	0.78952520	1.74706527	0.96707088	0.00901490	0.02015265	0.01131357	0.01349371	
89.80000000	0.25989372	0.25147300	0.24022445	0.25053039	0.78952520	1.74706527	0.96707088	0.00901490	0.02015265	0.01131357	0.01349371	
89.90000000	0.26021834	0.25280276	0.24105685	0.25135932	0.78833069	1.74668690	0.96768152	0.00782038	0.01977429	0.01192420	0.01317296	
90.00000000	0.26026019	0.25243280	0.24026313	0.25098537	0.78913511	1.74779068	0.96812898	0.00862481	0.02087806	0.01237167	0.01395818	
90.10000000	0.26026019	0.25243280	0.24026313	0.25098537	0.78913511	1.74779068	0.96812898	0.00862481	0.02087806	0.01237167	0.01395818	
90.20000000	0.26161483	0.25319200	0.24181823	0.25220835	0.78973235	1.74763825	0.96734799	0.00922204	0.02072563	0.01159068	0.01384612	
90.30000000	0.26161483	0.25319200	0.24181823	0.25220835	0.78973235	1.74763825	0.96734799	0.00922204	0.02072563	0.01159068	0.01384612	
90.40000000	0.26281199	0.25563360	0.24263044	0.25369201	0.78827085	1.74789789	0.96898381	0.00776054	0.02098527	0.01322650	0.01399077	
90.50000000	0.26281199	0.25563360	0.24263044	0.25369201	0.78827085	1.74789789	0.96898381	0.00776054	0.02098527	0.01322650	0.01399077	
90.60000000	0.26286057	0.25487455	0.24341882	0.25371798	0.78915702	1.74697417	0.96732388	0.00864672	0.02006156	0.01156657	0.01342495	
90.70000000	0.26434393	0.25687990	0.24249719	0.25457367	0.78854028	1.74959875	0.97039078	0.00802998	0.02268614	0.01463346	0.01511653	
90.80000000	0.26443779	0.25731440	0.24467955	0.25547725	0.78792075	1.74728491	0.96860178	0.00741045	0.02037230	0.01284447	0.01354241	
90.90000000	0.26389463	0.25818821	0.24571438	0.25593241	0.78668702	1.74566863	0.96838279	0.00617672	0.01875602	0.01262548	0.01251940	
91.00000000	0.26489711	0.25883563	0.24511965	0.25628413	0.78683017	1.74710153	0.96960531	0.00631987	0.02018891	0.01384800	0.01345226	
91.10000000	0.26562706	0.25876362	0.24668394	0.25702487	0.78790275	1.74636023	0.96793497	0.00739244	0.01944762	0.01217765	0.01300590	
91.20000000	0.26702201	0.25959411	0.24643273	0.25768295	0.78860168	1.74813938	0.96904320	0.00809138	0.02122677	0.01328588	0.01420134	
91.30000000	0.26636431	0.25896659	0.24677010	0.25736700	0.78851531	1.74709383	0.96806655	0.00800500	0.02018121	0.01230924	0.01349848	
91.40000000	0.26800582	0.25933325	0.24654089	0.25795999	0.78968771	1.74918696	0.96878363	0.00917741	0.02227435	0.01302632	0.01482602	
91.50000000	0.26772445	0.26105067	0.24711949	0.25863154	0.78774906	1.74797714	0.96976497	0.00723876	0.02106452	0.01400766	0.01410365	
91.60000000	0.26824075	0.26055903	0.24763665	0.25881214	0.78862659	1.74809260	0.96883275	0.00811628	0.02117998	0.01307543	0.01412390	
91.70000000	0.26876368	0.26097579	0.24873924	0.25949290	0.78828879	1.74729185	0.96815343	0.00777849	0.02037924	0.01239612	0.01351795	
91.80000000	0.26910911	0.26126976	0.24842511	0.25960133	0.78846544	1.74823947	0.96886118	0.00795513	0.02132686	0.01310387	0.01412862	
91.90000000	0.26985229	0.26157850	0.24951396	0.26031492	0.78886009	1.74781758	0.96804813	0.00834978	0.02090496	0.01229082	0.01384852	
92.00000000	0.26944360	0.26229460	0.24878947	0.26017589	0.78840884	1.74813492	0.96933800	0.00789853	0.02122231	0.01358069	0.01423384	
92.10000000	0.27097033	0.26292598	0.24970294	0.26119975	0.78927349	1.74871309	0.96904369	0.00876319	0.02180048	0.01328638	0.01461668	
92.20000000	0.27097033	0.26292598	0.24970294	0.26119975	0.78927349	1.74871309	0.96904369	0.00876319	0.02180048	0.01328638	0.01461668	
92.30000000	0.27167282	0.26325551	0.24933638	0.26142157	0.78947489	1.74991837	0.96984111	0.00896459	0.02300575	0.01408380	0.01535138	
92.40000000	0.27192298	0.26480573	0.25072459	0.26248443	0.78843207	1.74907492	0.97007592	0.00792176	0.02216230	0.01431860	0.01480089	
92.50000000	0.27192298	0.26480573	0.25072459	0.26248443	0.78843207	1.74907492	0.97007592	0.00792176	0.02216230	0.01431860	0.01480089	
92.60000000	0.27317926	0.26480799	0.25189658	0.26329461	0.78947173	1.74896353	0.96885957	0.00896142	0.02205091	0.01310225	0.01470486	
92.70000000	0.27317926	0.26480799	0.25189658	0.26329461	0.78947173	1.74896353	0.96885957	0.00896142	0.02205091	0.01310225	0.01470486	
92.80000000	0.27288918	0.26664799	0.25257483	0.26403734	0.78718100	1.74772843	0.96995769	0.00667069	0.02081581	0.01420037	0.01389563	
92.90000000	0.27399360	0.26798640	0.25277303	0.26491767	0.78714539	1.74874136	0.97109882	0.00663509	0.02182874	0.01534151	0.01460178	
93.00000000	0.27398402	0.26761291	0.25361780	0.26507158	0.78759799	1.74778980	0.96981474	0.00708768	0.02087719	0.01405742	0.01400743	
93.10000000	0.27514957	0.26791859	0.25395936	0.26567584	0.78803342	1.74886062	0.96997959	0.00752312	0.02194801	0.01422228	0.01456447	
93.20000000	0.27582914	0.26831649	0.25428864	0.26614476	0.78802949	1.74901780	0.97002835	0.00751919	0.02210519	0.01427104	0.01463180	
93.30000000	0.27656229	0.26820584	0.25556637	0.26677817	0.78958669	1.74866361	0.96855024	0.00907639	0.02175099	0.01279293	0.01454010	
93.40000000	0.27618089	0.26924955	0.25555687	0.26699577	0.78740994	1.74821822	0.96974765	0.00689964	0.02130561	0.01399034	0.01406520	
93.50000000	0.27629008	0.26957124	0.25491241	0.26692458	0.78732614	1.74884129	0.97063250	0.00681584	0.02192868	0.01487518	0.01453990	
93.60000000	0.27693261	0.26973422	0.25565436	0.26744040	0.78800686	1.74897712	0.97010763	0.00749656	0.02206450	0.01435031	0.01463712	
93.70000000	0.27801164	0.26939107	0.25653171	0.26797814	0.78922618	1.74900567	0.96884512	0.00871588	0.02209305	0.01308781	0.01463225	
93.80000000	0.27943246	0.27070704	0.25656597	0.26890183	0.78968983	1.75079581	0.97022823	0.00917952	0.02388319	0.01447092	0.01584454	
93.90000000	0.27978008	0.27021974	0.25688217	0.26896066	0.79035737	1.75088664	0.96947286	0.00984706	0.02397403	0.01371555	0.01584555	
94.00000000	0.27974232	0.27097092	0.25773979	0.26948434	0.79001424	1.74983687	0.96920833	0.00950393	0.02292426	0.01345102	0.01529307	
94.10000000	0.28026789	0.27188736	0.25717775	0.26977766	0.78930098	1.75096031	0.97078680	0.00879068	0.02404769	0.01502949	0.01595595	
94.20000000	0.28103853	0.27160610	0.25878452	0.27047638	0.79059775	1.75023171	0.96887648	0.01008744	0.02331909	0.01311917	0.01550857	
94.30000000	0.28129389	0.27236660	0.25828715	0.27064921	0.78917843	1.75065624	0.97019485	0.00866813	0.02374362	0.01443753	0.01561643	
94.40000000	0.28136101	0.27249040	0.26027546	0.27137562	0.78917562	1.74876849	0.96832236	0.00866532	0.02185587	0.01256504	0.01436208	
94.50000000	0.28266106	0.27479746	0.26061149	0.27269000	0.78924296	1.74974304	0.97007645	0.00873265	0.02283043	0.01431913	0.01529407	
94.60000000	0.28266106	0.27479746	0.26061149	0.27269000	0.78924296	1.74974304	0.97007645	0.00873265	0.02283043	0.01431913	0.01529407	
94.70000000	0.28459800	0.27546871	0.26069523	0.27358731	0.79033666	1.75180401	0.97078639	0.00982636	0.02489139	0.01502907	0.01658228	
94.80000000	0.28459800	0.27546871	0.26069523	0.27358731	0.79033666	1.75180401	0.97078639	0.00982636	0.02489139	0.01502907	0.01658228	
94.90000000	0.28424294	0.27625680	0.26185613	0.27411862	0.78884167	1.75004471	0.97038278	0.00833136	0.02313209	0.01462547	0.01536297	
95.00000000	0.28547204	0.27728197	0.26232476	0.27502626	0.78911793	1.75087419	0.97096013	0.00860762	0.02396157	0.01520282	0.01592400	
95.10000000	0.28547204	0.27728197	0.26232476	0.27502626	0.78911793	1.75087419	0.97096013	0.00860762	0.02396157	0.01520282	0.01592400	
95.20000000	0.28609580	0.27838250	0.26414255	0.27620695	0.78918262	1.74975437	0.97015266	0.00867232	0.02284176	0.01439535	0.01530314	
95.30000000	0.28609580	0.27838250	0.26414255	0.27620695	0.78918262	1.74975437	0.97015266	0.00867232	0.02284176	0.01439535	0.01530314	
95.40000000	0.28644737	0.27793309	0.26401753	0.27613267	0.78937958	1.75019200	0.96993495	0.00886927	0.02327939	0.01417763	0.01544210	
95.50000000	0.28671765	0.27860154	0.26444468	0.27658796	0.78924733	1.75008192	0.97014447	0.00873703	0.02316930	0.01438716	0.01543116	
95.60000000	0.28759256	0.27849089	0.26449382	0.27685909	0.79041795	1.75092032	0.96994454	0.00990764	0.02400770	0.01418723	0.01603419	
95.70000000	0.28868827	0.27903791	0.26512340	0.27761653	0.79046792	1.75137683	0.96995698	0.00995762	0.02446421	0.01419967	0.01620716	
95.80000000	0.28791272	0.27972316	0.26466388	0.27743325	0.78924726	1.75106589	0.97106341	0.00873695	0.02415328	0.01530610	0.01606544	
95.90000000	0.28902746	0.27987201	0.26613496	0.27834481	0.78994078	1.75079156	0.96982188	0.00943047	0.02387894	0.01406456	0.01579133	
96.00000000	0.28970532	0.28020722	0.26659359	0.27883538	0.79052136	1.75089913	0.96960461	0.01001105	0.02398652	0.01384730	0.01594829	
96.10000000	0.28972599	0.28069870	0.26686424	0.27909631	0.78947520	1.75079254	0.96998406	0.00896490	0.02387993	0.01422675	0.01569053	
96.20000000	0.29066325	0.28158070	0.26637797	0.27954064	0.78961578	1.75225106	0.97136457	0.00910547	0.02533844	0.01560726	0.01668372	
96.30000000	0.29051408	0.28135073	0.26673240	0.27953240	0.79023318	1.75164774	0.97063184	0.00972288	0.02473512	0.01487453	0.01644418	
96.40000000	0.29110880	0.28291947	0.26618313	0.28007047	0.78854982	1.75288411	0.97293492	0.00803952	0.02597149	0.01717761	0.01706287	
96.50000000	0.29227696	0.28393910	0.26770811	0.28130806	0.78864864	1.75235132	0.97235857	0.00813834	0.02543870	0.01660126	0.01672610	
96.60000000	0.29211891	0.28337734	0.26703400	0.28084342	0.78954233	1.75299024	0.97242029	0.00903202	0.02607762	0.01666297	0.01725754	
96.70000000	0.29313350	0.28447476	0.26866505	0.28209111	0.78971901	1.75244226	0.97186592	0.00920871	0.02552965	0.01610861	0.01694899	
96.80000000	0.29375873	0.28461196	0.26845839	0.28227636	0.78940368	1.75294248	0.97222556	0.00889338	0.02602986	0.01646825	0.01713050	
96.90000000	0.29503771	0.28484954	0.26901824	0.28296850	0.79143223	1.75381026	0.97177166	0.01092192	0.02689764	0.01601434	0.01794464	
97.00000000	0.29529198	0.28597714	0.26961716	0.28362876	0.78978824	1.75373708	0.97255207	0.00927794	0.02682447	0.01679475	0.01763239	
97.10000000	0.29553205	0.28660559	0.27014167	0.28409310	0.78988729	1.75319416	0.97246550	0.00937698	0.02628154	0.01670819	0.01745557	
97.20000000	0.29637096	0.28650831	0.27104959	0.28464295	0.79135841	1.75330623	0.97142589	0.01084811	0.02639362	0.01566857	0.01763677	
97.30000000	0.29719310	0.28712364	0.27077854	0.28503176	0.79100515	1.75439661	0.97240383	0.01049484	0.02748400	0.01664651	0.01820845	
97.40000000	0.29763161	0.28666613	0.27125431	0.28518401	0.79160485	1.75408303	0.97142655	0.01109454	0.02717042	0.01566924	0.01797807	
97.50000000	0.29671604	0.28733603	0.27143424	0.28516210	0.78998393	1.75315393	0.97196871	0.00947362	0.02624132	0.01621140	0.01730878	
97.60000000	0.29846231	0.28749681	0.27146109	0.28580673	0.79148791	1.75480646	0.97209354	0.01097761	0.02789384	0.01633623	0.01840256	
97.70000000	0.29900030	0.28849484	0.27136881	0.28628798	0.79107614	1.75563886	0.97325959	0.01056584	0.02872625	0.01750228	0.01893146	
97.80000000	0.29917912	0.28971951	0.27207102	0.28698989	0.79014378	1.75518296	0.97378145	0.00963348	0.02827035	0.01802414	0.01864265	
97.90000000	0.29947654	0.28869108	0.27336056	0.28717606	0.79130398	1.75406616	0.97142263	0.01079368	0.02715354	0.01566532	0.01787084	
98.00000000	0.30220855	0.29074364	0.27346913	0.28880710	0.79214668	1.75681487	0.97339977	0.01163637	0.02990226	0.01764245	0.01972703	
98.10000000	0.30134700	0.28992434	0.27317101	0.28814745	0.79275432	1.75619843	0.97274923	0.01224402	0.02928581	0.01699191	0.01950725	
98.20000000	0.30278845	0.29267647	0.27411560	0.28986017	0.79075400	1.75681137	0.97472713	0.01024369	0.02989875	0.01896982	0.01970409	
98.30000000	0.30278845	0.29267647	0.27411560	0.28986017	0.79075400	1.75681137	0.97472713	0.01024369	0.02989875	0.01896982	0.01970409	
98.40000000	0.30461812	0.29195355	0.27342313	0.28999827	0.79325985	1.75944904	0.97473391	0.01274955	0.03253642	0.01897659	0.02142085	
98.50000000	0.30502143	0.29325709	0.27400566	0.29076139	0.79257323	1.75940112	0.97548688	0.01206292	0.03248851	0.01972957	0.02142700	
98.60000000	0.30444908	0.29382364	0.27492299	0.29106524	0.79128356	1.75774392	0.97507929	0.01077326	0.03083130	0.01932197	0.02030885	
98.70000000	0.30566187	0.29529941	0.27430044	0.29175391	0.79164985	1.75944505	0.97703301	0.01113955	0.03253244	0.02127570	0.02164923	
98.80000000	0.30566187	0.29529941	0.27430044	0.29175391	0.79164985	1.75944505	0.97703301	0.01113955	0.03253244	0.02127570	0.02164923	
98.90000000	0.30607904	0.29451048	0.27505734	0.29188229	0.79233868	1.75922071	0.97561409	0.01182838	0.03230810	0.01985677	0.02133108	
99.00000000	0.30736605	0.29633694	0.27648317	0.29339538	0.79224702	1.75900874	0.97590507	0.01173671	0.03209613	0.02014776	0.02132687	
99.10000000	0.30697778	0.29661563	0.27764595	0.29374645	0.79131839	1.75752904	0.97509124	0.01080809	0.03061642	0.01933392	0.02025281	
99.20000000	0.30892305	0.29695511	0.27684479	0.29424098	0.79338811	1.76048943	0.97622347	0.01287780	0.03357682	0.02046616	0.02230692	
99.30000000	0.30940362	0.29671396	0.27716373	0.29442711	0.79393406	1.76058611	0.97566938	0.01342376	0.03367350	0.01991207	0.02233644	
99.40000000	0.31065117	0.29665842	0.27634212	0.29455057	0.79512271	1.76257241	0.97642034	0.01461240	0.03565980	0.02066302	0.02364508	
99.50000000	0.31151504	0.29742593	0.27692174	0.29528757	0.79484572	1.76309422	0.97674841	0.01433542	0.03618160	0.02099110	0.02383604	
99.60000000	0.31062498	0.29915250	0.27808090	0.29595279	0.79237489	1.76084560	0.97721100	0.01186458	0.03393298	0.02145368	0.02241708	
99.70000000	0.31236883	0.29876654	0.27930459	0.29681332	0.79483506	1.76123201	0.97550077	0.01432475	0.03431939	0.01974346	0.02279587	
99.80000000	0.31236883	0.29876654	0.27930459	0.29681332	0.79483506	1.76123201	0.97550077	0.01432475	0.03431939	0.01974346	0.02279587	
99.90000000	0.31338055	0.30022680	0.28026854	0.29795863	0.79401074	1.76114909	0.97599557	0.01350043	0.03423647	0.02023825	0.02265839	
100.00000000	0.31338055	0.30022680	0.28026854	0.29795863	0.79401074	1.76114909	0.97599557	0.01350043	0.03423647	0.02023825	0.02265839	
100.10000000	0.31482876	0.30106350	0.28006513	0.29865247	0.79491075	1.76284047	0.97700459	0.01440044	0.03592785	0.02124727	0.02385852	
100.20000000	0.31476329	0.30222266	0.27972349	0.29890315	0.79345504	1.76364910	0.97875080	0.01294473	0.03673648	0.02299349	0.02422490	
100.30000000	0.31476329	0.30222266	0.27972349	0.29890315	0.79345504	1.76364910	0.97875080	0.01294473	0.03673648	0.02299349	0.02422490	
100.40000000	0.31668749	0.30302527	0.28098974	0.30023417	0.79432793	1.76380921	0.97812527	0.01381762	0.03689660	0.02236796	0.02436072	
100.50000000	0.31668749	0.30302527	0.28098974	0.30023417	0.79432793	1.76380921	0.97812527	0.01381762	0.03689660	0.02236796	0.02436072	
100.60000000	0.31786591	0.30336233	0.28237251	0.30120025	0.79560873	1.76349545	0.97697547	0.01509843	0.03658283	0.02121816	0.02429981	
100.70000000	0.31665834	0.30343516	0.28118236	0.30042529	0.79368578	1.76362707	0.97838819	0.01317547	0.03671445	0.02263087	0.02417360	
100.80000000	0.31780319	0.30375457	0.28071471	0.30075749	0.79478478	1.76552669	0.97923187	0.01427448	0.03861408	0.02347455	0.02545437	
100.90000000	0.31954311	0.30534257	0.28384228	0.30290932	0.79561362	1.76395061	0.97753271	0.01510331	0.03703799	0.02177540	0.02463890	
101.00000000	0.32081431	0.30623061	0.28191545	0.30298679	0.79531629	1.76713050	0.98043517	0.01480598	0.04021789	0.02467786	0.02656724	
101.10000000	0.32201678	0.30612725	0.28257687	0.30357363	0.79650412	1.76761310	0.97964423	0.01599381	0.04070049	0.02388692	0.02686041	
101.20000000	0.32067862	0.30599434	0.28318872	0.30328723	0.79518655	1.76564760	0.97892728	0.01467624	0.03873498	0.02316996	0.02552706	
101.30000000	0.32189800	0.30670241	0.28327084	0.30395708	0.79624644	1.76671624	0.97946060	0.01573614	0.03980363	0.02370329	0.02641435	
101.40000000	0.32352180	0.30766572	0.28300445	0.30473066	0.79709775	1.76876083	0.98071892	0.01658744	0.04184822	0.02496160	0.02779909	
101.50000000	0.32394839	0.30819373	0.28393788	0.30536000	0.79678853	1.76832230	0.98036763	0.01627823	0.04140969	0.02461031	0.02743274	
101.60000000	0.32325066	0.30868837	0.28381288	0.30525064	0.79591024	1.76766146	0.98091437	0.01539994	0.04074885	0.02515706	0.02710195	
101.70000000	0.32492878	0.30958783	0.28486341	0.30646001	0.79651602	1.76833919	0.98080377	0.01600571	0.04142657	0.02504646	0.02749291	
101.80000000	0.32497092	0.31001534	0.28565226	0.30687951	0.79593269	1.76757309	0.98046398	0.01542239	0.04066047	0.02470666	0.02692984	
101.90000000	0.32634101	0.31053673	0.28555469	0.30747747	0.79720900	1.76902835	0.98101146	0.01669869	0.04211574	0.02525415	0.02802286	
102.00000000	0.32562273	0.31086480	0.28579743	0.30742832	0.79576087	1.76795158	0.98112049	0.01525056	0.04103896	0.02536317	0.02721757	
102.10000000	0.32841195	0.31136220	0.28694149	0.30890522	0.79795594	1.76949988	0.98042394	0.01744564	0.04258726	0.02466663	0.02823318	
102.20000000	0.32841195	0.31136220	0.28694149	0.30890522	0.79795594	1.76949988	0.98042394	0.01744564	0.04258726	0.02466663	0.02823318	
102.30000000	0.32876568	0.31216810	0.28541356	0.30878245	0.79774105	1.77188690	0.98293341	0.01723075	0.04497428	0.02717610	0.02979371	
102.40000000	0.32986068	0.31243181	0.28590061	0.30939770	0.79870155	1.77216693	0.98256702	0.01819124	0.04525432	0.02680970	0.03008509	
102.50000000	0.32986068	0.31243181	0.28590061	0.30939770	0.79870155	1.77216693	0.98256702	0.01819124	0.04525432	0.02680970	0.03008509	
