Project Title : exSitu_35Zr39Ti25Nb 
Material : 35Zr39Ti25Nb 
Informations :  
Date : 17/05/2019 
Type test : Tension / Compression 
Control Mod : Manual 
Section : Rectangular 
Width(mm) : 2.210000 
Total Length(mm) : 50.000000 
Gauge Length(mm) : 5.100000 
Thickness(mm) : 0.950000 
====================================================================================================
Time (s) 	Speed (µm/s) 	Traverse Speed (µm/s) 	Displacement (µm) 	Force (N) 	Real Speed (µm/s) 	Cal. Force (V) 	Stress (Mpa) 	Elongation (%) 	Speed Controller Input Voltage (V) 	
145.300000 	5.000000 	5.000000 	-71.600000 	1111.958937 	4.971806 	3.384949 	529.630358 	-1.403922 	1.377600 	
145.400000 	5.000000 	5.000000 	-70.700000 	1112.057535 	4.967929 	3.385031 	529.677321 	-1.386275 	1.377600 	
145.500000 	5.000000 	5.000000 	-69.800000 	1112.451931 	4.974639 	3.385360 	529.865173 	-1.368627 	1.377600 	
145.600000 	5.000000 	5.000000 	-68.900000 	1112.688568 	4.975907 	3.385557 	529.977884 	-1.350980 	1.377600 	
145.700000 	5.000000 	5.000000 	-68.000000 	1112.757587 	4.971508 	3.385615 	530.010758 	-1.333333 	1.377600 	
145.800000 	5.000000 	5.000000 	-67.200000 	1113.112543 	4.972626 	3.385911 	530.179825 	-1.317647 	1.377600 	
145.900000 	5.000000 	5.000000 	-66.200000 	1113.388620 	4.968750 	3.386141 	530.311322 	-1.298039 	1.377600 	
146.000000 	5.000000 	5.000000 	-65.300000 	1113.644977 	4.968079 	3.386354 	530.433425 	-1.280392 	1.377600 	
146.100000 	5.000000 	5.000000 	-64.500000 	1113.723856 	4.972552 	3.386420 	530.470996 	-1.264706 	1.377600 	
146.200000 	5.000000 	5.000000 	-63.700000 	1113.930913 	4.972254 	3.386593 	530.569618 	-1.249020 	1.377600 	
146.300000 	5.000000 	5.000000 	-62.700000 	1114.019652 	4.976131 	3.386667 	530.611885 	-1.229412 	1.377600 	
146.400000 	5.000000 	5.000000 	-61.900000 	1114.009792 	4.977174 	3.386658 	530.607189 	-1.213725 	1.377600 	
146.500000 	5.000000 	5.000000 	-61.000000 	1114.542226 	4.976652 	3.387102 	530.860789 	-1.196078 	1.377600 	
146.600000 	5.000000 	5.000000 	-60.100000 	1115.005640 	4.975012 	3.387488 	531.081515 	-1.178431 	1.377600 	
146.700000 	5.000000 	5.000000 	-59.200000 	1115.301437 	4.969495 	3.387735 	531.222404 	-1.160784 	1.377600 	
146.800000 	5.000000 	5.000000 	-58.300000 	1115.439475 	4.970539 	3.387850 	531.288152 	-1.143137 	1.377600 	
146.900000 	5.000000 	5.000000 	-57.500000 	1115.419756 	4.968302 	3.387833 	531.278759 	-1.127451 	1.377600 	
147.000000 	5.000000 	5.000000 	-56.500000 	1115.409896 	4.972925 	3.387825 	531.274063 	-1.107843 	1.377600 	
147.100000 	5.000000 	5.000000 	-55.700000 	1115.656393 	4.977025 	3.388030 	531.391471 	-1.092157 	1.377600 	
147.200000 	5.000000 	5.000000 	-54.800000 	1116.149387 	4.976578 	3.388441 	531.626286 	-1.074510 	1.377600 	
147.300000 	5.000000 	5.000000 	-53.800000 	1116.247986 	4.977174 	3.388523 	531.673249 	-1.054902 	1.377600 	
147.400000 	5.000000 	5.000000 	-53.000000 	1116.622661 	4.975907 	3.388836 	531.851708 	-1.039216 	1.377600 	
147.500000 	5.000000 	5.000000 	-52.000000 	1116.800139 	4.972701 	3.388984 	531.936242 	-1.019608 	1.377600 	
147.600000 	5.000000 	5.000000 	-51.100000 	1116.721260 	4.970613 	3.388918 	531.898671 	-1.001961 	1.377600 	
147.700000 	5.000000 	5.000000 	-50.300000 	1116.809999 	4.970390 	3.388992 	531.940938 	-0.986275 	1.377600 	
147.800000 	5.000000 	5.000000 	-49.300000 	1116.721260 	4.969942 	3.388918 	531.898671 	-0.966667 	1.377600 	
147.900000 	5.000000 	5.000000 	-48.400000 	1116.750840 	4.974639 	3.388943 	531.912760 	-0.949020 	1.377600 	
148.000000 	5.000000 	5.000000 	-47.500000 	1116.928318 	4.975236 	3.389090 	531.997293 	-0.931373 	1.377600 	
148.100000 	5.000000 	5.000000 	-46.600000 	1116.987477 	4.976727 	3.389140 	532.025471 	-0.913725 	1.377600 	
148.200000 	5.000000 	5.000000 	-45.700000 	1117.095936 	4.974863 	3.389230 	532.077131 	-0.896078 	1.377600 	
148.300000 	5.000000 	5.000000 	-44.700000 	1117.026917 	4.972254 	3.389173 	532.044256 	-0.876471 	1.377600 	
148.400000 	5.000000 	5.000000 	-43.900000 	1117.036776 	4.974938 	3.389181 	532.048953 	-0.860784 	1.377600 	
148.500000 	5.000000 	5.000000 	-42.900000 	1117.302993 	4.971135 	3.389403 	532.175753 	-0.841176 	1.377600 	
148.600000 	5.000000 	5.000000 	-41.900000 	1117.746688 	4.972850 	3.389772 	532.387086 	-0.821569 	1.377600 	
148.700000 	5.000000 	5.000000 	-41.000000 	1118.229822 	4.967855 	3.390175 	532.617205 	-0.803922 	1.377600 	
148.800000 	5.000000 	5.000000 	-39.900000 	1118.624218 	4.965171 	3.390504 	532.805057 	-0.782353 	1.377600 	
148.900000 	5.000000 	5.000000 	-38.900000 	1118.900294 	4.966215 	3.390734 	532.936554 	-0.762745 	1.377600 	
149.000000 	5.000000 	5.000000 	-38.000000 	1118.762256 	4.969346 	3.390619 	532.870805 	-0.745098 	1.377600 	
149.100000 	5.000000 	5.000000 	-37.000000 	1118.752396 	4.972552 	3.390610 	532.866109 	-0.725490 	1.377600 	
149.200000 	5.000000 	5.000000 	-35.900000 	1119.028473 	4.973670 	3.390841 	532.997606 	-0.703922 	1.377600 	
149.300000 	5.000000 	5.000000 	-35.000000 	1119.077772 	4.975161 	3.390882 	533.021087 	-0.686275 	1.377600 	
149.400000 	5.000000 	5.000000 	-34.000000 	1119.403148 	4.963903 	3.391153 	533.176065 	-0.666667 	1.377600 	
149.500000 	5.000000 	5.000000 	-33.100000 	1119.580626 	4.968526 	3.391301 	533.260598 	-0.649020 	1.377600 	
149.600000 	5.000000 	5.000000 	-32.100000 	1119.383429 	4.968675 	3.391136 	533.166672 	-0.629412 	1.377600 	
149.700000 	5.000000 	5.000000 	-31.100000 	1119.501747 	4.969421 	3.391235 	533.223028 	-0.609804 	1.377600 	
149.800000 	5.000000 	5.000000 	-30.100000 	1119.501747 	4.974863 	3.391235 	533.223028 	-0.590196 	1.377600 	
149.900000 	5.000000 	5.000000 	-29.200000 	1119.629926 	4.972477 	3.391342 	533.284080 	-0.572549 	1.377600 	
150.000000 	5.000000 	5.000000 	-28.200000 	1119.955302 	4.971508 	3.391613 	533.439058 	-0.552941 	1.377600 	
150.100000 	5.000000 	5.000000 	-27.200000 	1119.787684 	4.972105 	3.391473 	533.359221 	-0.533333 	1.377600 	
150.200000 	5.000000 	5.000000 	-26.200000 	1119.797544 	4.976354 	3.391481 	533.363917 	-0.513725 	1.377600 	
150.300000 	5.000000 	5.000000 	-25.300000 	1119.915862 	4.975310 	3.391580 	533.420273 	-0.496078 	1.377600 	
150.400000 	5.000000 	5.000000 	-24.300000 	1119.797544 	4.977025 	3.391481 	533.363917 	-0.476471 	1.377600 	
150.500000 	5.000000 	5.000000 	-23.300000 	1120.172219 	4.975385 	3.391794 	533.542376 	-0.456863 	1.377600 	
150.600000 	5.000000 	5.000000 	-22.300000 	1119.975022 	4.973670 	3.391629 	533.448450 	-0.437255 	1.377600 	
150.700000 	5.000000 	5.000000 	-21.300000 	1119.886283 	4.974639 	3.391555 	533.406184 	-0.417647 	1.377600 	
150.800000 	5.000000 	5.000000 	-20.300000 	1119.876423 	4.972776 	3.391547 	533.401487 	-0.398039 	1.377600 	
150.900000 	5.000000 	5.000000 	-19.300000 	1119.698945 	4.974639 	3.391399 	533.316954 	-0.378431 	1.377600 	
151.000000 	5.000000 	5.000000 	-18.300000 	1120.231379 	4.977174 	3.391843 	533.570554 	-0.358824 	1.377600 	
151.100000 	5.000000 	5.000000 	-17.400000 	1120.251098 	4.977100 	3.391859 	533.579947 	-0.341176 	1.377600 	
151.200000 	5.000000 	5.000000 	-16.400000 	1120.280678 	4.978591 	3.391884 	533.594036 	-0.321569 	1.377600 	
151.300000 	5.000000 	5.000000 	-15.400000 	1120.477876 	4.980157 	3.392048 	533.687962 	-0.301961 	1.377600 	
151.400000 	5.000000 	5.000000 	-14.500000 	1120.458156 	4.977920 	3.392032 	533.678569 	-0.284314 	1.377600 	
151.500000 	5.000000 	5.000000 	-13.500000 	1120.576474 	4.977100 	3.392131 	533.734925 	-0.264706 	1.377600 	
151.600000 	5.000000 	5.000000 	-12.500000 	1120.724373 	4.975012 	3.392254 	533.805369 	-0.245098 	1.377600 	
151.700000 	5.000000 	5.000000 	-11.500000 	1120.872271 	4.968153 	3.392377 	533.875814 	-0.225490 	1.377600 	
151.800000 	5.000000 	5.000000 	-10.500000 	1120.911710 	4.968526 	3.392410 	533.894599 	-0.205882 	1.377600 	
151.900000 	5.000000 	5.000000 	-9.500000 	1121.187787 	4.964425 	3.392640 	534.026095 	-0.186275 	1.377600 	
152.000000 	5.000000 	5.000000 	-8.500000 	1121.335685 	4.968600 	3.392763 	534.096540 	-0.166667 	1.377600 	
152.100000 	5.000000 	5.000000 	-7.500000 	1121.256806 	4.970912 	3.392697 	534.058969 	-0.147059 	1.377600 	
152.200000 	5.000000 	5.000000 	-6.500000 	1121.493444 	4.972030 	3.392895 	534.171681 	-0.127451 	1.377600 	
152.300000 	5.000000 	5.000000 	-5.400000 	1121.375125 	4.976429 	3.392796 	534.115325 	-0.105882 	1.377600 	
152.400000 	5.000000 	5.000000 	-4.400000 	1121.513163 	4.977249 	3.392911 	534.181073 	-0.086275 	1.377600 	
152.500000 	5.000000 	5.000000 	-3.400000 	1121.700501 	4.974565 	3.393067 	534.270303 	-0.066667 	1.377600 	
152.600000 	5.000000 	5.000000 	-2.400000 	1121.434284 	4.972552 	3.392845 	534.143503 	-0.047059 	1.377600 	
152.700000 	5.000000 	5.000000 	-1.400000 	1121.562463 	4.968824 	3.392952 	534.204555 	-0.027451 	1.377600 	
152.800000 	5.000000 	5.000000 	-0.400000 	1121.493444 	4.963158 	3.392895 	534.171681 	-0.007843 	1.377600 	
152.900000 	5.000000 	5.000000 	0.700000 	1121.473724 	4.969495 	3.392878 	534.162288 	0.013725 	1.377600 	
153.000000 	5.000000 	5.000000 	1.700000 	1121.877979 	4.969570 	3.393215 	534.354836 	0.033333 	1.377600 	
153.100000 	5.000000 	5.000000 	2.700000 	1121.996298 	4.973074 	3.393314 	534.411192 	0.052941 	1.377600 	
153.200000 	5.000000 	5.000000 	3.600000 	1122.045597 	4.974789 	3.393355 	534.434674 	0.070588 	1.377600 	
153.300000 	5.000000 	5.000000 	4.600000 	1122.094896 	4.975236 	3.393396 	534.458155 	0.090196 	1.377600 	
153.400000 	5.000000 	5.000000 	5.600000 	1121.868119 	4.977100 	3.393207 	534.350140 	0.109804 	1.377600 	
153.500000 	5.000000 	5.000000 	6.600000 	1121.690641 	4.975385 	3.393059 	534.265607 	0.129412 	1.377600 	
153.600000 	5.000000 	5.000000 	7.600000 	1121.454004 	4.980977 	3.392862 	534.152895 	0.149020 	1.377600 	
153.700000 	5.000000 	5.000000 	8.600000 	1121.444144 	4.974714 	3.392854 	534.148199 	0.168627 	1.377600 	
153.800000 	5.000000 	5.000000 	9.600000 	1121.542743 	4.975683 	3.392936 	534.195162 	0.188235 	1.377600 	
153.900000 	5.000000 	5.000000 	10.700000 	1121.473724 	4.975310 	3.392878 	534.162288 	0.209804 	1.377600 	
154.000000 	5.000000 	5.000000 	11.700000 	1122.016017 	4.970613 	3.393330 	534.420585 	0.229412 	1.377600 	
154.100000 	5.000000 	5.000000 	12.700000 	1121.887839 	4.975907 	3.393223 	534.359533 	0.249020 	1.377600 	
154.200000 	5.000000 	5.000000 	13.700000 	1121.799100 	4.968973 	3.393149 	534.317266 	0.268627 	1.377600 	
154.300000 	5.000000 	5.000000 	14.800000 	1121.917419 	4.972850 	3.393248 	534.373622 	0.290196 	1.377600 	
154.400000 	5.000000 	5.000000 	15.800000 	1121.779380 	4.968824 	3.393133 	534.307873 	0.309804 	1.377600 	
154.500000 	5.000000 	5.000000 	16.800000 	1122.124476 	4.968899 	3.393421 	534.472244 	0.329412 	1.377600 	
154.600000 	5.000000 	5.000000 	17.800000 	1122.321674 	4.969793 	3.393585 	534.566170 	0.349020 	1.377600 	
154.700000 	5.000000 	5.000000 	18.800000 	1122.410413 	4.970390 	3.393659 	534.608437 	0.368627 	1.377600 	
154.800000 	5.000000 	5.000000 	19.800000 	1122.538591 	4.975460 	3.393766 	534.669489 	0.388235 	1.377600 	
154.900000 	5.000000 	5.000000 	20.800000 	1122.686489 	4.974565 	3.393889 	534.739933 	0.407843 	1.377600 	
155.000000 	5.000000 	5.000000 	21.700000 	1122.380833 	4.976354 	3.393634 	534.594348 	0.425490 	1.377600 	
155.100000 	5.000000 	5.000000 	22.700000 	1122.380833 	4.972328 	3.393634 	534.594348 	0.445098 	1.377600 	
155.200000 	5.000000 	5.000000 	23.700000 	1122.144196 	4.970986 	3.393437 	534.481637 	0.464706 	1.377600 	
155.300000 	5.000000 	5.000000 	24.700000 	1122.124476 	4.968451 	3.393421 	534.472244 	0.484314 	1.377600 	
155.400000 	5.000000 	5.000000 	25.700000 	1122.351253 	4.968973 	3.393610 	534.580259 	0.503922 	1.377600 	
155.500000 	5.000000 	5.000000 	26.600000 	1122.459712 	4.970390 	3.393700 	534.631918 	0.521569 	1.377600 	
155.600000 	5.000000 	5.000000 	27.600000 	1122.676630 	4.968228 	3.393881 	534.735237 	0.541176 	1.377600 	
155.700000 	5.000000 	5.000000 	28.500000 	1122.696349 	4.966215 	3.393897 	534.744629 	0.558824 	1.377600 	
155.800000 	5.000000 	5.000000 	29.600000 	1122.617470 	4.965469 	3.393831 	534.707059 	0.580392 	1.377600 	
155.900000 	5.000000 	5.000000 	30.500000 	1122.725929 	4.967557 	3.393922 	534.758718 	0.598039 	1.377600 	
156.000000 	5.000000 	5.000000 	31.500000 	1122.814668 	4.970092 	3.393996 	534.800985 	0.617647 	1.377600 	
156.100000 	5.000000 	5.000000 	32.500000 	1122.775228 	4.977920 	3.393963 	534.782200 	0.637255 	1.377600 	
156.200000 	5.000000 	5.000000 	33.500000 	1122.923127 	4.976951 	3.394086 	534.852644 	0.656863 	1.377600 	
156.300000 	5.000000 	5.000000 	34.600000 	1122.794948 	4.978293 	3.393979 	534.791592 	0.678431 	1.377600 	
156.400000 	5.000000 	5.000000 	35.500000 	1122.932986 	4.978069 	3.394094 	534.857341 	0.696078 	1.377600 	
156.500000 	5.000000 	5.000000 	36.600000 	1122.982286 	4.971210 	3.394135 	534.880822 	0.717647 	1.377600 	
156.600000 	5.000000 	5.000000 	37.500000 	1122.923127 	4.974416 	3.394086 	534.852644 	0.735294 	1.377600 	
156.700000 	5.000000 	5.000000 	38.500000 	1122.794948 	4.970315 	3.393979 	534.791592 	0.754902 	1.377600 	
156.800000 	5.000000 	5.000000 	39.400000 	1122.824528 	4.970837 	3.394004 	534.805681 	0.772549 	1.377600 	
156.900000 	5.000000 	5.000000 	40.400000 	1122.617470 	4.972701 	3.393831 	534.707059 	0.792157 	1.377600 	
157.000000 	5.000000 	5.000000 	41.400000 	1122.509012 	4.971284 	3.393741 	534.655400 	0.811765 	1.377600 	
157.100000 	5.000000 	5.000000 	42.200000 	1122.735789 	4.972403 	3.393930 	534.763415 	0.827451 	1.377600 	
157.200000 	5.000000 	5.000000 	43.100000 	1122.578031 	4.970912 	3.393799 	534.688274 	0.845098 	1.377600 	
157.300000 	5.000000 	5.000000 	44.100000 	1122.479432 	4.969793 	3.393716 	534.641311 	0.864706 	1.377600 	
157.400000 	5.000000 	5.000000 	45.000000 	1122.706209 	4.969868 	3.393905 	534.749326 	0.882353 	1.377600 	
157.500000 	5.000000 	5.000000 	45.900000 	1122.735789 	4.972477 	3.393930 	534.763415 	0.900000 	1.377600 	
157.600000 	5.000000 	5.000000 	46.800000 	1122.647050 	4.970464 	3.393856 	534.721148 	0.917647 	1.377600 	
157.700000 	5.000000 	5.000000 	47.700000 	1122.755509 	4.975832 	3.393946 	534.772807 	0.935294 	1.377600 	
157.800000 	5.000000 	5.000000 	48.600000 	1122.528731 	4.976578 	3.393757 	534.664792 	0.952941 	1.377600 	
157.900000 	5.000000 	5.000000 	49.500000 	1122.193495 	4.971881 	3.393478 	534.505118 	0.970588 	1.377600 	
158.000000 	5.000000 	5.000000 	50.400000 	1122.134336 	4.971434 	3.393429 	534.476940 	0.988235 	1.377600 	
158.100000 	5.000000 	5.000000 	51.400000 	1122.114616 	4.970986 	3.393412 	534.467548 	1.007843 	1.377600 	
158.200000 	5.000000 	5.000000 	52.300000 	1122.252655 	4.972254 	3.393527 	534.533296 	1.025490 	1.377600 	
158.300000 	5.000000 	5.000000 	53.400000 	1122.587891 	4.974192 	3.393807 	534.692970 	1.047059 	1.377600 	
158.400000 	5.000000 	5.000000 	54.400000 	1122.518871 	4.975460 	3.393749 	534.660096 	1.066667 	1.377600 	
158.500000 	5.000000 	5.000000 	55.400000 	1122.321674 	4.972328 	3.393585 	534.566170 	1.086275 	1.377600 	
158.600000 	5.000000 	5.000000 	56.300000 	1122.282234 	4.972925 	3.393552 	534.547385 	1.103922 	1.377600 	
158.700000 	5.000000 	5.000000 	57.400000 	1122.173775 	4.970464 	3.393462 	534.495725 	1.125490 	1.377600 	
158.800000 	5.000000 	5.000000 	58.300000 	1122.272374 	4.971881 	3.393544 	534.542688 	1.143137 	1.377600 	
158.900000 	5.000000 	5.000000 	59.300000 	1122.538591 	4.969942 	3.393766 	534.669489 	1.162745 	1.377600 	
159.000000 	5.000000 	5.000000 	60.200000 	1122.410413 	4.970539 	3.393659 	534.608437 	1.180392 	1.377600 	
159.100000 	5.000000 	5.000000 	61.200000 	1122.548451 	4.974043 	3.393774 	534.674185 	1.200000 	1.377600 	
159.200000 	5.000000 	5.000000 	62.100000 	1122.370973 	4.974043 	3.393626 	534.589651 	1.217647 	1.377600 	
159.300000 	5.000000 	5.000000 	63.100000 	1122.696349 	4.976056 	3.393897 	534.744629 	1.237255 	1.377600 	
159.400000 	5.000000 	5.000000 	64.100000 	1122.627330 	4.970613 	3.393840 	534.711755 	1.256863 	1.377600 	
159.500000 	5.000000 	5.000000 	65.000000 	1122.400553 	4.971210 	3.393651 	534.603740 	1.274510 	1.377600 	
159.600000 	5.000000 	5.000000 	65.900000 	1122.449852 	4.970390 	3.393692 	534.627222 	1.292157 	1.377600 	
159.700000 	5.000000 	5.000000 	66.800000 	1122.203355 	4.970390 	3.393486 	534.509814 	1.309804 	1.377600 	
159.800000 	5.000000 	5.000000 	67.800000 	1122.321674 	4.971881 	3.393585 	534.566170 	1.329412 	1.377600 	
159.900000 	5.000000 	5.000000 	68.700000 	1122.499152 	4.971657 	3.393733 	534.650703 	1.347059 	1.377600 	
160.000000 	5.000000 	5.000000 	69.600000 	1122.479432 	4.976056 	3.393716 	534.641311 	1.364706 	1.377600 	
160.100000 	5.000000 	5.000000 	70.600000 	1122.390693 	4.976205 	3.393642 	534.599044 	1.384314 	1.377600 	
160.200000 	5.000000 	5.000000 	71.500000 	1122.301954 	4.975981 	3.393568 	534.556777 	1.401961 	1.377600 	
160.300000 	5.000000 	5.000000 	72.400000 	1122.370973 	4.973521 	3.393626 	534.589651 	1.419608 	1.377600 	
160.400000 	5.000000 	5.000000 	73.200000 	1122.252655 	4.968750 	3.393527 	534.533296 	1.435294 	1.377600 	
160.500000 	5.000000 	5.000000 	74.100000 	1122.065317 	4.968600 	3.393371 	534.444066 	1.452941 	1.377600 	
160.600000 	5.000000 	5.000000 	75.000000 	1121.937138 	4.971583 	3.393264 	534.383014 	1.470588 	1.377600 	
160.700000 	5.000000 	5.000000 	76.000000 	1121.690641 	4.972925 	3.393059 	534.265607 	1.490196 	1.377600 	
160.800000 	5.000000 	5.000000 	76.900000 	1121.868119 	4.971657 	3.393207 	534.350140 	1.507843 	1.377600 	
160.900000 	5.000000 	5.000000 	77.900000 	1121.818820 	4.970464 	3.393166 	534.326659 	1.527451 	1.377600 	
161.000000 	5.000000 	5.000000 	78.800000 	1122.045597 	4.969271 	3.393355 	534.434674 	1.545098 	1.377600 	
161.100000 	5.000000 	5.000000 	79.800000 	1121.937138 	4.968824 	3.393264 	534.383014 	1.564706 	1.377600 	
161.200000 	5.000000 	5.000000 	80.700000 	1121.818820 	4.968079 	3.393166 	534.326659 	1.582353 	1.377600 	
161.300000 	5.000000 	5.000000 	81.700000 	1121.976578 	4.970017 	3.393297 	534.401799 	1.601961 	1.377600 	
161.400000 	5.000000 	5.000000 	82.600000 	1121.868119 	4.967109 	3.393207 	534.350140 	1.619608 	1.377600 	
161.500000 	5.000000 	5.000000 	83.500000 	1121.897699 	4.962189 	3.393232 	534.364229 	1.637255 	1.377600 	
161.600000 	5.000000 	5.000000 	84.500000 	1121.838539 	4.965618 	3.393182 	534.336051 	1.656863 	1.377600 	
161.700000 	5.000000 	5.000000 	85.500000 	1122.006157 	4.965022 	3.393322 	534.415888 	1.676471 	1.377600 	
161.800000 	5.000000 	5.000000 	86.400000 	1121.966718 	4.970539 	3.393289 	534.397103 	1.694118 	1.377600 	
161.900000 	5.000000 	5.000000 	87.300000 	1122.075177 	4.973148 	3.393379 	534.448762 	1.711765 	1.377600 	
162.000000 	5.000000 	5.000000 	88.300000 	1122.124476 	4.972328 	3.393421 	534.472244 	1.731373 	1.377600 	
162.100000 	5.000000 	5.000000 	89.200000 	1121.749801 	4.968079 	3.393108 	534.293784 	1.749020 	1.377600 	
162.200000 	5.000000 	5.000000 	90.100000 	1121.720221 	4.964276 	3.393084 	534.279696 	1.766667 	1.377600 	
162.300000 	5.000000 	5.000000 	91.000000 	1121.828680 	4.968228 	3.393174 	534.331355 	1.784314 	1.377600 	
162.400000 	5.000000 	5.000000 	92.000000 	1121.720221 	4.968004 	3.393084 	534.279696 	1.803922 	1.377600 	
162.500000 	5.000000 	5.000000 	92.900000 	1121.966718 	4.970092 	3.393289 	534.397103 	1.821569 	1.377600 	
162.600000 	5.000000 	5.000000 	93.900000 	1122.124476 	4.971061 	3.393421 	534.472244 	1.841176 	1.377600 	
162.700000 	5.000000 	5.000000 	94.900000 	1122.035737 	4.968377 	3.393347 	534.429977 	1.860784 	1.377600 	
162.800000 	5.000000 	5.000000 	95.900000 	1122.242795 	4.967482 	3.393519 	534.528600 	1.880392 	1.377600 	
162.900000 	5.000000 	5.000000 	96.800000 	1122.351253 	4.968526 	3.393610 	534.580259 	1.898039 	1.377600 	
163.000000 	5.000000 	5.000000 	97.800000 	1122.420273 	4.966289 	3.393667 	534.613133 	1.917647 	1.377600 	
163.100000 	5.000000 	5.000000 	98.700000 	1122.144196 	4.966215 	3.393437 	534.481637 	1.935294 	1.377600 	
163.200000 	5.000000 	5.000000 	99.700000 	1122.242795 	4.968824 	3.393519 	534.528600 	1.954902 	1.377600 	
163.300000 	5.000000 	5.000000 	100.700000 	1122.203355 	4.965395 	3.393486 	534.509814 	1.974510 	1.377600 	
163.400000 	5.000000 	5.000000 	101.700000 	1122.163916 	4.968079 	3.393453 	534.491029 	1.994118 	1.377600 	
163.500000 	5.000000 	5.000000 	102.600000 	1122.193495 	4.965469 	3.393478 	534.505118 	2.011765 	1.377600 	
163.600000 	5.000000 	5.000000 	103.700000 	1121.956858 	4.962263 	3.393281 	534.392407 	2.033333 	1.377600 	
163.700000 	5.000000 	5.000000 	104.700000 	1121.444144 	4.966513 	3.392854 	534.148199 	2.052941 	1.377600 	
163.800000 	5.000000 	5.000000 	105.700000 	1121.582183 	4.968750 	3.392969 	534.213947 	2.072549 	1.377600 	
163.900000 	5.000000 	5.000000 	106.600000 	1121.680781 	4.969644 	3.393051 	534.260910 	2.090196 	1.377600 	
164.000000 	5.000000 	5.000000 	107.600000 	1121.641342 	4.975087 	3.393018 	534.242125 	2.109804 	1.377600 	
164.100000 	5.000000 	5.000000 	108.600000 	1121.818820 	4.976131 	3.393166 	534.326659 	2.129412 	1.377600 	
164.200000 	5.000000 	5.000000 	109.600000 	1121.306106 	4.975310 	3.392739 	534.082451 	2.149020 	1.377600 	
164.300000 	5.000000 	5.000000 	110.600000 	1121.187787 	4.976802 	3.392640 	534.026095 	2.168627 	1.377600 	
164.400000 	5.000000 	5.000000 	111.500000 	1121.227227 	4.970539 	3.392673 	534.044881 	2.186275 	1.377600 	
164.500000 	5.000000 	5.000000 	112.500000 	1121.177927 	4.967482 	3.392632 	534.021399 	2.205882 	1.377600 	
164.600000 	5.000000 	5.000000 	113.500000 	1121.444144 	4.966587 	3.392854 	534.148199 	2.225490 	1.377600 	
164.700000 	5.000000 	5.000000 	114.500000 	1121.503303 	4.966438 	3.392903 	534.176377 	2.245098 	1.377600 	
164.800000 	5.000000 	5.000000 	115.500000 	1121.217367 	4.969719 	3.392665 	534.040184 	2.264706 	1.377600 	
164.900000 	5.000000 	5.000000 	116.500000 	1121.148348 	4.972999 	3.392607 	534.007310 	2.284314 	1.377600 	
165.000000 	5.000000 	5.000000 	117.400000 	1120.724373 	4.976652 	3.392254 	533.805369 	2.301961 	1.377600 	
165.100000 	5.000000 	5.000000 	118.600000 	1120.517315 	4.977622 	3.392081 	533.706747 	2.325490 	1.377600 	
165.200000 	5.000000 	5.000000 	119.500000 	1120.241238 	4.977249 	3.391851 	533.575250 	2.343137 	1.377600 	
165.300000 	5.000000 	5.000000 	120.500000 	1120.182079 	4.974043 	3.391802 	533.547073 	2.362745 	1.377600 	
165.400000 	5.000000 	5.000000 	121.500000 	1120.329977 	4.970688 	3.391925 	533.617517 	2.382353 	1.377600 	
165.500000 	5.000000 	5.000000 	122.500000 	1120.418716 	4.968377 	3.391999 	533.659784 	2.401961 	1.377600 	
165.600000 	5.000000 	5.000000 	123.500000 	1120.783532 	4.967929 	3.392303 	533.833547 	2.421569 	1.377600 	
165.700000 	5.000000 	5.000000 	124.400000 	1120.891991 	4.970166 	3.392393 	533.885206 	2.439216 	1.377600 	
165.800000 	5.000000 	5.000000 	125.500000 	1120.832831 	4.966066 	3.392344 	533.857029 	2.460784 	1.377600 	
165.900000 	5.000000 	5.000000 	126.500000 	1120.645494 	4.974490 	3.392188 	533.767799 	2.480392 	1.377600 	
166.000000 	5.000000 	5.000000 	127.500000 	1120.556755 	4.973819 	3.392114 	533.725532 	2.500000 	1.377600 	
166.100000 	5.000000 	5.000000 	128.500000 	1120.260958 	4.972626 	3.391868 	533.584643 	2.519608 	1.377600 	
166.200000 	5.000000 	5.000000 	129.500000 	1120.369417 	4.974341 	3.391958 	533.636302 	2.539216 	1.377600 	
166.300000 	5.000000 	5.000000 	130.500000 	1120.477876 	4.971434 	3.392048 	533.687962 	2.558824 	1.377600 	
166.400000 	5.000000 	5.000000 	131.600000 	1120.290538 	4.974938 	3.391892 	533.598732 	2.580392 	1.377600 	
166.500000 	5.000000 	5.000000 	132.600000 	1120.596194 	4.973223 	3.392147 	533.744317 	2.600000 	1.377600 	
166.600000 	5.000000 	5.000000 	133.600000 	1120.438436 	4.976205 	3.392016 	533.669177 	2.619608 	1.377600 	
166.700000 	5.000000 	5.000000 	134.700000 	1120.349697 	4.975310 	3.391942 	533.626910 	2.641176 	1.377600 	
166.800000 	5.000000 	5.000000 	135.800000 	1120.586334 	4.972254 	3.392139 	533.739621 	2.662745 	1.377600 	
166.900000 	5.000000 	5.000000 	136.800000 	1120.211659 	4.973968 	3.391827 	533.561162 	2.682353 	1.377600 	
167.000000 	5.000000 	5.000000 	137.800000 	1120.044041 	4.972850 	3.391687 	533.481324 	2.701961 	1.377600 	
